frame,t_detik,occupancy,masuk,keluar,id_kumulatif
995,43.26,0,8,15,117
996,43.3,0,8,15,117
997,43.35,0,8,15,117
998,43.39,0,8,15,117
999,43.43,0,8,15,117
1000,43.48,0,8,15,117
1001,43.52,0,8,15,117
1002,43.57,0,8,15,117
1003,43.61,0,8,15,117
1004,43.65,0,8,15,117
1005,43.7,0,8,15,117
1006,43.74,0,8,15,117
1007,43.78,0,8,15,117
1008,43.83,0,8,15,117
1009,43.87,0,8,15,117
1010,43.91,0,8,15,117
1011,43.96,0,8,15,117
1012,44.0,0,8,15,117
1013,44.04,0,8,15,117
1014,44.09,0,8,15,117
1015,44.13,0,8,15,117
1016,44.17,0,8,15,117
1017,44.22,0,8,15,117
1018,44.26,0,8,15,117
1019,44.3,0,8,15,117
1020,44.35,0,8,15,117
1021,44.39,0,8,15,117
1022,44.43,0,8,15,117
1023,44.48,0,8,15,117
1024,44.52,0,8,15,117
1025,44.57,0,8,15,117
1026,44.61,0,8,15,117
1027,44.65,0,8,15,117
1028,44.7,0,8,15,117
1029,44.74,0,8,15,117
1030,44.78,0,8,15,117
1031,44.83,0,8,15,117
1032,44.87,0,8,15,117
1033,44.91,0,8,15,117
1034,44.96,0,8,15,117
1035,45.0,0,8,15,117
1036,45.04,0,8,15,117
1037,45.09,0,8,15,117
1038,45.13,0,8,15,117
1039,45.17,0,8,15,117
1040,45.22,0,8,15,117
1041,45.26,0,8,15,117
1042,45.3,0,8,15,117
1043,45.35,0,8,15,117
1044,45.39,0,8,15,117
1045,45.43,0,8,15,117
1046,45.48,0,8,15,117
1047,45.52,0,8,15,117
1048,45.57,0,8,15,117
1049,45.61,0,8,15,117
1050,45.65,0,8,15,117
1051,45.7,0,8,15,117
1052,45.74,0,8,15,117
1053,45.78,0,8,15,117
1054,45.83,0,8,15,117
1055,45.87,0,8,15,117
1056,45.91,0,8,15,117
1057,45.96,0,8,15,117
1058,46.0,0,8,15,117
1059,46.04,0,8,15,117
1060,46.09,0,8,15,117
1061,46.13,0,8,15,117
1062,46.17,0,8,15,117
1063,46.22,0,8,15,117
1064,46.26,0,8,15,117
1065,46.3,0,8,15,117
1066,46.35,0,8,15,117
1067,46.39,0,8,15,117
1068,46.43,0,8,15,117
1069,46.48,0,8,15,117
1070,46.52,0,8,15,117
1071,46.57,0,8,15,117
1072,46.61,0,8,15,117
1073,46.65,0,8,15,117
1074,46.7,0,8,15,117
1075,46.74,0,8,15,117
1076,46.78,0,8,15,117
1077,46.83,0,8,15,117
1078,46.87,0,8,15,117
1079,46.91,0,8,15,117
1080,46.96,0,8,15,117
1081,47.0,0,8,15,117
1082,47.04,0,8,15,117
1083,47.09,0,8,15,117
1084,47.13,0,8,15,117
1085,47.17,0,8,15,117
1086,47.22,0,8,15,117
1087,47.26,0,8,15,117
1088,47.3,0,8,15,117
1089,47.35,0,8,15,117
1090,47.39,0,8,15,117
1091,47.43,0,8,15,117
1092,47.48,0,8,15,117
